date,spx_close,spx_ret_cc,vix,vix_chg,ust2y,ust10y
2000-11-16,1372.3199462890625,-1.258453426534023,25.049999237060547,-1.1000003814697266,,
2000-11-17,1367.719970703125,-0.33519702153833597,24.809999465942383,-0.23999977111816406,,
2000-11-20,1342.6199951171875,-1.8351691957114613,27.43000030517578,2.6200008392333984,,
2000-11-21,1347.3499755859375,0.3522948031424944,26.6200008392334,-0.8099994659423828,,
2000-11-22,1322.3599853515625,-1.8547512292422241,27.709999084472656,1.0899982452392578,,
2000-12-12,1371.1800537109375,-0.6535210679640358,24.8799991607666,1.3699989318847656,,
2000-12-13,1359.989990234375,-0.8160900128526438,23.6299991607666,-1.25,,
2000-12-14,1340.9300537109375,-1.401476235876764,24.860000610351562,1.230001449584961,,
2000-12-15,1312.1500244140625,-2.146273716308178,26.549999237060547,1.6899986267089844,,
2000-12-18,1322.739990234375,0.8070697422759565,27.700000762939453,1.1500015258789062,,
2000-12-19,1305.5999755859375,-1.295796209004041,27.170000076293945,-0.5300006866455078,,
2000-12-20,1264.739990234375,-3.129594524787349,31.739999771118164,4.569999694824219,,
2000-12-21,1274.8599853515625,0.800164080785648,29.65999984741211,-2.0799999237060547,,
2000-12-22,1305.949951171875,2.438696498246351,27.549999237060547,-2.1100006103515625,,
2000-12-26,1315.18994140625,0.7075301948657131,28.729999542236328,1.1800003051757812,,
2000-12-27,1328.9200439453125,1.0439634692143152,28.139999389648438,-0.5900001525878906,,
2000-12-28,1334.219970703125,0.39881456991783804,26.56999969482422,-1.5699996948242188,,
2000-12-29,1320.280029296875,-1.0448008358699412,26.850000381469727,0.2800006866455078,,
2001-01-02,1283.27001953125,-2.803193939495918,29.989999771118164,3.1399993896484375,,
2001-01-03,1347.56005859375,5.009860597069338,26.600000381469727,-3.3899993896484375,,
2001-01-04,1333.3399658203125,-1.0552474216456775,26.969999313354492,0.3699989318847656,,
2001-01-05,1298.3499755859375,-2.6242362136687403,28.670000076293945,1.7000007629394531,,
2001-01-08,1295.8599853515625,-0.19178112844737694,29.84000015258789,1.1700000762939453,,
2001-01-09,1300.800048828125,0.3812189227544005,27.989999771118164,-1.8500003814697266,,
2001-01-10,1313.27001953125,0.9586385482041715,26.799999237060547,-1.1900005340576172,,
2001-01-24,1364.300048828125,0.28668217760010606,22.030000686645508,0.46000099182128906,,
2001-01-25,1357.510009765625,-0.4976939690306659,22.639999389648438,0.6099987030029297,,
2001-01-26,1354.949951171875,-0.18858487785236022,22.56999969482422,-0.06999969482421875,,
2001-01-29,1364.1700439453125,0.6804747854681326,22.610000610351562,0.04000091552734375,,
2001-01-30,1373.72998046875,0.7007877475295743,22.56999969482422,-0.04000091552734375,,
2001-01-31,1366.010009765625,-0.5619714800495723,22.020000457763672,-0.5499992370605469,,
2001-02-01,1373.469970703125,0.5461131971338906,21.65999984741211,-0.3600006103515625,,
2001-02-02,1349.469970703125,-1.7473989611664797,21.950000762939453,0.29000091552734375,,
2001-02-05,1354.31005859375,0.3586658462731984,22.190000534057617,0.23999977111816406,,
2001-02-06,1352.260009765625,-0.15137219243971378,21.979999542236328,-0.21000099182128906,,
2001-02-07,1340.8900146484375,-0.8408142690811471,21.670000076293945,-0.3099994659423828,,
2001-03-13,1197.6600341796875,1.4828497401341068,27.549999237060547,-2.770000457763672,,
2001-03-14,1166.7099609375,-2.584211909800105,29.610000610351562,2.0600013732910156,,
2001-03-15,1173.56005859375,0.5871294396720295,28.559999465942383,-1.0500011444091797,,
2001-03-16,1150.530029296875,-1.9624073883761306,29.90999984741211,1.3500003814697266,,
2001-03-19,1170.81005859375,1.7626684032983286,29.780000686645508,-0.12999916076660156,,
2001-03-20,1142.6199951171875,-2.4077401171648027,30.959999084472656,1.1799983978271484,,
2001-03-21,1122.1400146484375,-1.7923702154931664,31.93000030517578,0.970001220703125,,
2001-03-22,1117.5799560546875,-0.40637162334672405,32.84000015258789,0.9099998474121094,,
2001-03-23,1139.8299560546875,1.9909090065061363,30.450000762939453,-2.3899993896484375,,
2001-03-26,1152.68994140625,1.1282371798750468,29.040000915527344,-1.4099998474121094,,
2001-03-27,1182.1700439453125,2.5575049699052332,27.040000915527344,-2.0,,
2001-04-11,1165.8900146484375,-0.21311475923663226,28.459999084472656,-0.9800014495849609,,
2001-04-12,1183.5,1.5104328135851386,26.1200008392334,-2.339998245239258,,
2001-04-16,1179.6800537109375,-0.32276690232889704,26.329999923706055,0.20999908447265625,,
2001-04-17,1191.81005859375,1.0282453148762638,25.610000610351562,-0.7199993133544922,,
2001-04-18,1238.1600341796875,3.889040476854766,24.1299991607666,-1.480001449584961,,
2001-04-19,1253.68994140625,1.254273017853591,24.15999984741211,0.030000686645507812,,
2001-04-20,1242.97998046875,-0.8542750949638078,25.3799991607666,1.2199993133544922,,
2001-04-23,1224.3599853515625,-1.4980124708175557,28.15999984741211,2.780000686645508,,
2001-04-24,1209.469970703125,-1.2161467890639988,28.489999771118164,0.3299999237060547,,
2001-04-25,1228.75,1.5940891269641488,27.399999618530273,-1.0900001525878906,,
2001-05-08,1261.199951171875,-0.1828286737655893,24.440000534057617,-0.4200000762939453,,
2001-05-09,1255.5400390625,-0.4487719892564135,24.350000381469727,-0.09000015258789062,,
2001-05-10,1255.1800537109375,-0.028671754015208162,24.0,-0.35000038146972656,,
2001-05-11,1245.6700439453125,-0.7576610015040175,23.540000915527344,-0.45999908447265625,,
2001-05-14,1248.9200439453125,0.26090376145728733,24.260000228881836,0.7199993133544922,,
2001-05-15,1249.43994140625,0.04162776179772454,23.709999084472656,-0.5500011444091797,,
2001-05-16,1284.989990234375,2.845278724491007,21.889999389648438,-1.8199996948242188,,
2001-05-17,1288.489990234375,0.27237566258095924,21.469999313354492,-0.4200000762939453,,
2001-05-18,1291.9599609375,0.26930521225809745,21.229999542236328,-0.23999977111816406,,
2001-05-21,1312.8299560546875,1.615374759914645,20.760000228881836,-0.4699993133544922,,
2001-05-22,1309.3800048828125,-0.2627873591674268,21.350000381469727,0.5900001525878906,,
2001-06-20,1223.1400146484375,0.8708752392797781,21.709999084472656,-0.6300010681152344,,
2001-06-21,1237.0400390625,1.1364213620349783,19.3799991607666,-2.3299999237060547,,
2001-06-22,1225.3499755859375,-0.9450028380182385,20.020000457763672,0.6400012969970703,,
2001-06-25,1218.5999755859375,-0.5508630297048178,20.670000076293945,0.6499996185302734,,
2001-06-26,1216.760009765625,-0.15099014091377594,21.200000762939453,0.5300006866455078,,
2001-06-27,1211.0699462890625,-0.46764057257754343,20.8799991607666,-0.32000160217285156,,
2001-06-28,1226.199951171875,1.2493089213528652,20.010000228881836,-0.8699989318847656,,
2001-06-29,1224.3800048828125,-0.14842165727727563,19.059999465942383,-0.9500007629394531,,
2001-07-02,1236.719970703125,1.0078542422369496,18.760000228881836,-0.2999992370605469,,
2001-07-03,1234.449951171875,-0.18355161920441398,18.920000076293945,0.15999984741210938,,
2001-08-14,1186.72998046875,-0.38278323869295194,20.479999542236328,0.05999946594238281,,
2001-08-15,1178.02001953125,-0.7339463130492052,20.90999984741211,0.43000030517578125,,
2001-08-16,1181.6600341796875,0.30899429450153004,21.540000915527344,0.6300010681152344,,
2001-08-17,1161.969970703125,-1.6663052745311324,23.84000015258789,2.299999237060547,,
2001-08-20,1171.4100341796875,0.8124188847023373,22.8700008392334,-0.9699993133544922,,
2001-08-21,1157.260009765625,-1.2079480285459132,24.399999618530273,1.529998779296875,,
2001-08-22,1165.31005859375,0.6956128061277544,22.440000534057617,-1.9599990844726562,,
2001-08-23,1162.0899658203125,-0.2763292695957098,22.229999542236328,-0.21000099182128906,,
2001-08-24,1184.9300537109375,1.9654319856812652,19.709999084472656,-2.520000457763672,,
2001-08-27,1179.2099609375,-0.48273674513726883,20.559999465942383,0.8500003814697266,,
2001-08-28,1161.510009765625,-1.5010008190401547,22.0,1.4400005340576172,,
2001-09-10,1092.5400390625,0.6225947782446006,31.84000015258789,0.8500003814697266,,
2001-09-17,1038.77001953125,-4.921560547784553,41.7599983215332,9.919998168945312,,
2001-09-18,1032.739990234375,-0.5804970478062166,38.869998931884766,-2.8899993896484375,,
2001-09-19,1016.0999755859375,-1.6112491823485176,40.560001373291016,1.69000244140625,,
2001-09-20,984.5399780273438,-3.105993338932478,43.7400016784668,3.1800003051757812,,
2001-09-21,965.7999877929688,-1.9034260317110752,42.65999984741211,-1.0800018310546875,,
2001-09-24,1003.4500122070312,3.8983252112168465,37.75,-4.909999847412109,,
2001-09-25,1012.27001953125,0.8789682811224164,35.810001373291016,-1.9399986267089844,,
2001-09-26,1007.0399780273438,-0.5166646648616657,35.2599983215332,-0.5500030517578125,,
2001-09-27,1018.6099853515625,1.1489124142700646,34.0,-1.2599983215332031,,
2001-09-28,1040.93994140625,2.1921988175857665,31.93000030517578,-2.0699996948242188,,
2001-10-01,1038.550048828125,-0.22958986230237066,32.31999969482422,0.3899993896484375,,
2001-10-02,1051.3299560546875,1.2305528501956209,31.18000030517578,-1.1399993896484375,,
2001-10-03,1072.280029296875,1.9927210407669316,31.34000015258789,0.15999984741210938,,
2001-10-04,1069.6300048828125,-0.24713921192770494,31.969999313354492,0.6299991607666016,,
2001-10-05,1071.3800048828125,0.16360797584318298,33.38999938964844,1.4200000762939453,,
2001-10-08,1062.43994140625,-0.834443748792979,35.119998931884766,1.7299995422363281,,
2001-10-09,1056.75,-0.5355541696520527,34.83000183105469,-0.2899971008300781,,
2001-10-30,1059.7900390625,-1.7165917580863832,33.459999084472656,1.8199996948242188,,
2001-10-31,1059.780029296875,-0.0009445045958234033,33.560001373291016,0.10000228881835938,,
2001-11-01,1084.0999755859375,2.2948107736279866,32.310001373291016,-1.25,,
2001-11-02,1087.199951171875,0.2859492349182924,30.709999084472656,-1.6000022888183594,,
2001-11-05,1102.8399658203125,1.4385591750238236,30.5,-0.20999908447265625,,
2001-11-06,1118.8599853515625,1.4526150690715944,28.799999237060547,-1.7000007629394531,,
2001-11-07,1115.800048828125,-0.27348699242971675,29.1299991607666,0.3299999237060547,,
2001-11-08,1118.5400390625,0.2455628351381245,28.6200008392334,-0.5099983215332031,,
2001-11-09,1120.31005859375,0.15824373463944053,27.440000534057617,-1.1800003051757812,,
2001-11-12,1118.3299560546875,-0.17674593956140683,29.350000381469727,1.9099998474121094,,
2001-11-13,1139.0899658203125,1.856340309336213,26.469999313354492,-2.8800010681152344,,
2001-12-04,1144.800048828125,1.3187029022137864,24.079999923706055,-1.6900005340576172,,
2001-12-05,1170.3499755859375,2.23182439448415,23.020000457763672,-1.0599994659423828,,
2001-12-06,1167.0999755859375,-0.27769471250451705,23.709999084472656,0.6899986267089844,,
2001-12-07,1158.31005859375,-0.7531417338754176,23.489999771118164,-0.2199993133544922,,
2001-12-10,1139.9300537109375,-1.586794895412269,25.6200008392334,2.1300010681152344,,
2001-12-11,1136.760009765625,-0.27809109295721113,25.299999237060547,-0.32000160217285156,,
2001-12-12,1137.0699462890625,0.027264903829737897,24.8700008392334,-0.42999839782714844,,
2001-12-13,1119.3800048828125,-1.5557478644108724,25.90999984741211,1.039999008178711,,
2001-12-14,1123.0899658203125,0.33142998099990884,24.6299991607666,-1.2800006866455078,,
2001-12-17,1134.3599853515625,1.0034832359149704,24.260000228881836,-0.3699989318847656,,
2001-12-18,1142.9200439453125,0.7546157043874402,23.290000915527344,-0.9699993133544922,,
2002-01-23,1128.1800537109375,0.7924520153362424,21.8799991607666,-1.730001449584961,,
2002-01-24,1132.1500244140625,0.35189158770061457,21.149999618530273,-0.7299995422363281,,
2002-01-25,1133.280029296875,0.09981052496972342,21.010000228881836,-0.1399993896484375,,
2002-01-28,1133.06005859375,-0.0194100926018681,21.139999389648438,0.12999916076660156,,
2002-01-29,1100.6400146484375,-2.8612820387958315,24.350000381469727,3.210000991821289,,
2002-01-30,1113.5699462890625,1.1747648157926616,23.219999313354492,-1.1300010681152344,,
2002-01-31,1130.199951171875,1.4933956271208082,21.09000015258789,-2.1299991607666016,,
2002-02-01,1122.199951171875,-0.7078393510550951,21.1200008392334,0.030000686645507812,,
2002-02-04,1094.43994140625,-2.473713328594973,24.8700008392334,3.75,,
2002-02-05,1090.02001953125,-0.40385239132636475,25.450000762939453,0.5799999237060547,,
2002-02-06,1083.510009765625,-0.5972376331605855,26.09000015258789,0.6399993896484375,,
2002-03-12,1165.5799560546875,-0.2294055851038812,19.59000015258789,-0.25,,
2002-03-13,1154.0899658203125,-0.9857745214894464,19.459999084472656,-0.13000106811523438,,
2002-03-14,1153.0400390625,-0.09097442910928066,19.200000762939453,-0.2599983215332031,,
2002-03-15,1166.1600341796875,1.1378611906534442,18.420000076293945,-0.7800006866455078,,
2002-03-18,1165.550048828125,-0.0523071734310987,18.93000030517578,0.5100002288818359,,
2002-03-19,1170.2900390625,0.4066741054269407,18.15999984741211,-0.7700004577636719,,
2002-03-20,1151.8499755859375,-1.5756831948543715,18.459999084472656,0.2999992370605469,,
2002-03-21,1153.5899658203125,0.151060491492383,18.149999618530273,-0.3099994659423828,,
2002-03-22,1148.699951171875,-0.42389538686392614,17.770000457763672,-0.37999916076660156,,
2002-03-25,1131.8699951171875,-1.4651307364919819,18.479999542236328,0.7099990844726562,,
2002-03-26,1138.489990234375,0.5848723922133869,18.1299991607666,-0.35000038146972656,,
2002-04-30,1076.9200439453125,1.0765491857052112,21.90999984741211,-2.1399993896484375,,
2002-05-01,1086.4599609375,0.88585192984596,20.059999465942383,-1.8500003814697266,,
2002-05-02,1084.56005859375,-0.17487090293788476,20.06999969482422,0.010000228881835938,,
2002-05-03,1073.4300537109375,-1.0262230103922243,20.190000534057617,0.12000083923339844,,
2002-05-06,1052.6700439453125,-1.933988124690189,22.559999465942383,2.3699989318847656,,
2002-05-07,1049.489990234375,-0.3020940634939073,21.940000534057617,-0.6199989318847656,,
2002-05-08,1088.8499755859375,3.750391687182497,20.389999389648438,-1.5500011444091797,,
2002-05-09,1073.010009765625,-1.4547427263143953,21.559999465942383,1.1700000762939453,,
2002-05-10,1054.989990234375,-1.6793896950864529,22.40999984741211,0.8500003814697266,,
2002-05-13,1074.56005859375,1.8550003829920003,20.719999313354492,-1.6900005340576172,,
2002-05-14,1097.280029296875,2.1143509403148686,19.350000381469727,-1.3699989318847656,,
2002-06-19,1019.989990234375,-1.6535881531748564,26.059999465942383,1.8199996948242188,,
2002-06-20,1006.2899780273438,-1.3431516326825155,27.479999542236328,1.4200000762939453,,
2002-06-21,989.1400146484375,-1.704276476302169,27.229999542236328,-0.25,,
2002-06-24,992.719970703125,0.361926117806477,26.979999542236328,-0.25,,
2002-06-25,976.1400146484375,-1.6701543782728812,27.84000015258789,0.8600006103515625,,
2002-06-26,973.530029296875,-0.26737817448273526,28.420000076293945,0.5799999237060547,,
2002-06-27,990.6400146484375,1.7575200391014123,26.290000915527344,-2.1299991607666016,,
2002-06-28,989.8200073242188,-0.08277550998277983,25.399999618530273,-0.8900012969970703,,
2002-07-01,968.6500244140625,-2.1387709637618935,27.110000610351562,1.710000991821289,,
2002-07-02,948.0900268554688,-2.1225413761828515,28.959999084472656,1.8499984741210938,,
2002-07-03,953.989990234375,0.6222999094795512,29.420000076293945,0.46000099182128906,,
2002-08-06,859.5700073242188,2.991856274708238,42.029998779296875,-3.0500030517578125,,
2002-08-07,876.77001953125,2.0010019033323,38.72999954223633,-3.299999237060547,,
2002-08-08,905.4600219726562,3.272238078663414,36.33000183105469,-2.3999977111816406,,
2002-08-09,908.6400146484375,0.3512018861808297,35.33000183105469,-1.0,,
2002-08-12,903.7999877929688,-0.5326671484241707,37.04999923706055,1.7199974060058594,,
2002-08-13,884.2100219726562,-2.1675111844325357,35.81999969482422,-1.2299995422363281,,
2002-08-14,919.6199951171875,4.004701627960761,32.36000061035156,-3.4599990844726562,,
2002-08-15,930.25,1.1559127617117415,29.43000030517578,-2.9300003051757812,,
2002-08-16,928.77001953125,-0.15909491736092463,28.809999465942383,-0.6200008392333984,,
2002-08-19,950.7000122070312,2.361186538606108,28.610000610351562,-0.1999988555908203,,
2002-08-20,937.4299926757812,-1.3958156475084027,29.59000015258789,0.9799995422363281,,
2002-09-17,873.52001953125,-1.9728376766173672,38.0099983215332,1.2699966430664062,,
2002-09-18,869.4600219726562,-0.46478586269521616,37.52000045776367,-0.48999786376953125,,
2002-09-19,843.3200073242188,-3.006465390913582,40.650001525878906,3.1300010681152344,,
2002-09-20,845.3900146484375,0.2454592925865251,38.97999954223633,-1.6700019836425781,,
2002-09-23,833.7000122070312,-1.382794004997523,39.68000030517578,0.7000007629394531,,
2002-09-24,819.2899780273438,-1.7284435610766313,40.52000045776367,0.8400001525878906,,
2002-09-25,839.6599731445312,2.4862985833457474,37.33000183105469,-3.1899986267089844,,
2002-09-26,854.9500122070312,1.820979867033401,34.599998474121094,-2.7300033569335938,,
2002-09-27,827.3699951171875,-3.225921597292769,36.970001220703125,2.3700027465820312,,
2002-09-30,815.280029296875,-1.4612526308257157,39.689998626708984,2.7199974060058594,,
2002-10-01,847.9099731445312,4.002298924922454,34.119998931884766,-5.569999694824219,,
2002-10-30,890.7100219726562,0.9703562117202802,31.229999542236328,-1.0400009155273438,,
2002-10-31,885.760009765625,-0.5557377917527417,31.139999389648438,-0.09000015258789062,,
2002-11-01,900.9600219726562,1.716041821650216,29.299999237060547,-1.8400001525878906,,
2002-11-04,908.3499755859375,0.8202310239139088,30.81999969482422,1.5200004577636719,,
2002-11-05,915.3900146484375,0.7750359720061439,31.229999542236328,0.4099998474121094,,
2002-11-06,923.760009765625,0.9143638212398608,30.729999542236328,-0.5,,
2002-11-07,902.6500244140625,-2.2852239898237703,31.420000076293945,0.6900005340576172,,
2002-11-08,894.739990234375,-0.8763124096542452,29.40999984741211,-2.010000228881836,,
2002-11-11,876.1900024414062,-2.073226635160186,31.299999237060547,1.8899993896484375,,
2002-11-12,882.9500122070312,0.7715232708418229,30.579999923706055,-0.7199993133544922,,
2002-11-13,882.530029296875,-0.04756587625005526,31.239999771118164,0.6599998474121094,,
2002-12-03,920.75,-1.4745410917659685,28.329999923706055,0.8700008392333984,,
2002-12-04,917.5800170898438,-0.34428269455946126,28.920000076293945,0.5900001525878906,,
2002-12-05,906.5499877929688,-1.202078193884104,30.100000381469727,1.1800003051757812,,
2002-12-06,912.22998046875,0.6265504111482523,28.8799991607666,-1.220001220703125,,
2002-12-09,892.0,-2.217640386950981,30.780000686645508,1.9000015258789062,,
2002-12-10,904.4500122070312,1.3957412788151657,28.760000228881836,-2.020000457763672,,
2002-12-11,904.9600219726562,0.05638893899515551,27.760000228881836,-1.0,,
2002-12-12,901.5800170898438,-0.3734977016382035,27.290000915527344,-0.4699993133544922,,
2002-12-13,889.47998046875,-1.3420923702535892,28.18000030517578,0.8899993896484375,,
2002-12-16,910.4000244140625,2.3519409547911208,26.239999771118164,-1.9400005340576172,,
2002-12-17,902.989990234375,-0.8139316762932447,26.65999984741211,0.4200000762939453,,
2003-01-22,878.3599853515625,-1.0432403299344806,29.010000228881836,1.4200000762939453,,
2003-01-23,887.3400268554688,1.0223645946612736,27.530000686645508,-1.4799995422363281,,
2003-01-24,861.4000244140625,-2.923344113454651,31.510000228881836,3.979999542236328,,
2003-01-27,847.47998046875,-1.6159790516352857,34.689998626708984,3.1799983978271484,,
2003-01-28,858.5399780273438,1.3050452887956476,31.93000030517578,-2.759998321533203,,
2003-01-29,864.3599853515625,0.6778959015503627,31.260000228881836,-0.6700000762939453,,
2003-01-30,844.6099853515625,-2.2849276151957754,31.31999969482422,0.05999946594238281,,
2003-01-31,855.7000122070312,1.3130352526974365,31.170000076293945,-0.14999961853027344,,
2003-02-03,860.3200073242188,0.5399082682342904,31.020000457763672,-0.14999961853027344,,
2003-02-04,848.2000122070312,-1.408777549517104,32.7599983215332,1.7399978637695312,,
2003-02-05,843.5900268554688,-0.5435021557671615,33.040000915527344,0.2800025939941406,,
2003-03-11,800.72998046875,-0.8359340371610902,33.61000061035156,0.2999992370605469,,
2003-03-12,804.1900024414062,0.43210845816348264,33.5099983215332,-0.10000228881835938,,
2003-03-13,831.9000244140625,3.445705851668457,31.760000228881836,-1.7499980926513672,,
2003-03-14,833.27001953125,0.16468266341889137,30.979999542236328,-0.7800006866455078,,
2003-03-17,862.7899780273438,3.5426641789776614,31.75,0.7700004577636719,,
2003-03-18,866.4500122070312,0.4242091671087467,30.43000030517578,-1.3199996948242188,,
2003-03-19,874.02001953125,0.8736807914557332,31.540000915527344,1.1100006103515625,,
2003-03-20,875.6699829101562,0.18877867120150604,30.440000534057617,-1.1000003814697266,,
2003-03-21,895.7899780273438,2.2976687005213714,28.670000076293945,-1.7700004577636719,,
2003-03-24,864.22998046875,-3.5231469800648285,30.389999389648438,1.7199993133544922,,
2003-03-25,874.739990234375,1.216112609276121,28.75,-1.6399993896484375,,
2003-04-29,917.8400268554688,0.3279261851180326,20.760000228881836,-0.07999992370605469,,
2003-04-30,916.9199829101562,-0.10024012010726446,21.209999084472656,0.4499988555908203,,
2003-05-01,916.2999877929688,-0.06761714530636453,21.59000015258789,0.3800010681152344,,
2003-05-02,930.0800170898438,1.5038774943199495,20.6299991607666,-0.9600009918212891,,
2003-05-05,926.5499877929688,-0.37954038706478066,21.1299991607666,0.5,,
2003-05-06,934.3900146484375,0.8461526046903867,20.799999237060547,-0.3299999237060547,,
2003-05-07,929.6199951171875,-0.5104955592922011,21.0,0.20000076293945312,,
2003-05-08,920.27001953125,-1.0057846899860223,21.239999771118164,0.23999977111816406,,
2003-05-09,933.4099731445312,1.427836758169554,19.690000534057617,-1.5499992370605469,,
